"12440: Sykefravær for lønnstakere (prosent), etter kjønn, næring (SN2007), type sykefravær, kvartal og statistikkvariabel"

"kjønn";"næring (SN2007)";"type sykefravær";"kvartal";"Sykefraværsprosent"
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2015K1";1.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2015K2";0.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2015K3";0.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2015K4";0.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2016K1";1.0
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2016K2";0.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2016K3";0.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2016K4";1.0
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2017K1";1.0
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2017K2";0.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2017K3";0.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2017K4";0.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2018K1";1.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2018K2";0.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2018K3";0.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2018K4";0.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2019K1";1.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2019K2";0.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2019K3";0.8
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2019K4";0.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2020K1";1.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2020K2";0.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2020K3";0.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2020K4";0.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2021K1";0.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2021K2";0.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2021K3";0.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2021K4";1.0
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2022K1";1.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2022K2";0.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2022K3";0.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2022K4";1.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2023K1";1.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Egenmeldt";"2023K2";0.8
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2000K2";3.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2000K3";3.4
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2000K4";3.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2001K1";3.8
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2001K2";3.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2001K3";3.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2001K4";4.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2002K1";4.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2002K2";4.3
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2002K3";4.0
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2002K4";4.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2003K1";4.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2003K2";4.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2003K3";4.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2003K4";4.8
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2004K1";4.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2004K2";4.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2004K3";3.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2004K4";3.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2005K1";3.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2005K2";3.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2005K3";3.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2005K4";3.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2006K1";3.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2006K2";3.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2006K3";3.3
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2006K4";3.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2007K1";4.0
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2007K2";3.4
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2007K3";3.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2007K4";3.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2008K1";3.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2008K2";3.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2008K3";3.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2008K4";3.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2009K1";3.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2009K2";3.8
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2009K3";3.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2009K4";3.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2010K1";3.4
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2010K2";3.3
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2010K3";2.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2010K4";3.4
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2011K1";3.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2011K2";3.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2011K3";2.8
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2011K4";3.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2012K1";3.4
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2012K2";3.0
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2012K3";2.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2012K4";3.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2013K1";3.4
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2013K2";2.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2013K3";2.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2013K4";3.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2014K1";3.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2014K2";3.0
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2014K3";2.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2014K4";3.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2015K1";3.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2015K2";2.8
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2015K3";2.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2015K4";2.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2016K1";3.0
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2016K2";2.8
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2016K3";2.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2016K4";3.0
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2017K1";3.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2017K2";2.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2017K3";2.4
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2017K4";2.8
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2018K1";3.0
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2018K2";2.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2018K3";2.3
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2018K4";2.8
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2019K1";2.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2019K2";2.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2019K3";2.3
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2019K4";2.8
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2020K1";3.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2020K2";2.3
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2020K3";2.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2020K4";2.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2021K1";2.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2021K2";2.5
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2021K3";2.3
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2021K4";2.9
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2022K1";3.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2022K2";2.7
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2022K3";2.6
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2022K4";3.1
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2023K1";3.2
"Begge kjønn";"J Informasjon og kommunikasjon";"Legemeldt";"2023K2";3.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2000K2";4.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2000K3";4.2
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2000K4";5.2
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2001K1";5.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2001K2";4.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2001K3";4.4
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2001K4";5.3
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2002K1";5.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2002K2";4.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2002K3";4.4
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2002K4";5.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2003K1";5.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2003K2";5.3
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2003K3";4.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2003K4";5.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2004K1";5.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2004K2";4.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2004K3";3.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2004K4";4.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2005K1";5.2
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2005K2";4.4
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2005K3";3.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2005K4";4.6
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2006K1";5.2
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2006K2";4.3
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2006K3";3.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2006K4";4.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2007K1";5.3
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2007K2";4.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2007K3";3.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2007K4";4.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2008K1";5.3
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2008K2";4.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2008K3";4.1
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2008K4";5.1
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2009K1";5.4
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2009K2";4.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2009K3";4.4
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2009K4";5.2
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2010K1";4.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2010K2";4.3
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2010K3";3.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2010K4";4.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2011K1";5.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2011K2";4.2
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2011K3";3.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2011K4";4.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2012K1";5.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2012K2";4.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2012K3";3.6
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2012K4";4.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2013K1";5.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2013K2";4.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2013K3";3.4
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2013K4";4.3
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2014K1";4.6
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2014K2";3.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2014K3";3.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2014K4";4.3
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2015K1";4.6
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2015K2";4.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2015K3";3.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2015K4";4.4
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2016K1";4.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2016K2";3.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2016K3";3.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2016K4";4.6
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2017K1";4.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2017K2";4.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2017K3";3.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2017K4";4.4
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2018K1";4.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2018K2";3.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2018K3";3.3
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2018K4";4.2
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2019K1";4.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2019K2";3.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2019K3";3.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2019K4";4.4
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2020K1";4.6
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2020K2";3.1
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2020K3";2.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2020K4";3.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2021K1";3.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2021K2";3.3
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2021K3";3.2
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2021K4";4.2
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2022K1";4.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2022K2";4.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2022K3";3.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2022K4";4.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2023K1";4.6
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt og legemeldt";"2023K2";4.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2000K2";0.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2000K3";0.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2000K4";0.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2001K1";0.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2001K2";0.6
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2001K3";0.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2001K4";0.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2002K1";1.1
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2002K2";0.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2002K3";0.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2002K4";0.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2003K1";0.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2003K2";0.6
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2003K3";0.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2003K4";1.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2004K1";1.1
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2004K2";0.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2004K3";0.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2004K4";0.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2005K1";1.1
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2005K2";0.6
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2005K3";0.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2005K4";0.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2006K1";1.0
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2006K2";0.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2006K3";0.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2006K4";0.8
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2007K1";1.2
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2007K2";0.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2007K3";0.5
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2007K4";0.9
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2008K1";1.1
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2008K2";0.7
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2008K3";0.6
"Begge kjønn";"K Finansierings- og forsikringsvirksomhet";"Egenmeldt";"2008K4";0.9
